行業別大類,行業別中類,行業別小類,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月 
C.製造業,21 化學材料製造業,219 其他化學材料製造,81980428,72078994,85639194,84237560,90688654,86656110,92407665,93794515,92870877,94442561,89885872,91880505
C.製造業,22 化學製品製造業,221 塗料、漆料及相關產品製造,19109628,19405633,24732214,17220053,22369847,20478040,21840737,21727642,17767422,20807209,20092326,19700372
C.製造業,22 化學製品製造業,222 藥品製造,65977251,49934371,69981812,67243352,80208769,77251725,82281390,83692882,77162485,74840937,72122718,69806099
C.製造業,22 化學製品製造業,223 清潔用品製造,6980628,5698246,6972201,6713369,7720381,6999295,7629401,7651958,7172764,7239575,6815777,6725343
C.製造業,22 化學製品製造業,224 化妝品製造,8824179,6779431,8905995,9107178,10621853,10523851,11320322,11432528,10822441,10625455,10110406,9955860
C.製造業,22 化學製品製造業,229 其他化學製品製造,205805422,172820168,206758778,206931202,220236758,212908650,231871858,229891621,214602976,218618413,188487558,165900126
C.製造業,23 石油及煤製品製造業,231 石油煉製,153447084,146393682,150467698,137955046,159590066,161576174,174912845,172758612,154908349,160954034,157373114,157416233
C.製造業,23 石油及煤製品製造業,239 其他石油及煤製品製造,38692755,33746481,49724373,73577800,45619316,41372857,43390198,43784527,41440291,46119364,43835439,45117500
C.製造業,24 橡膠製品製造業,,101289591,78816102,106499351,96288674,110592019,100908750,106979157,107871517,99935516,101450823,98757144,95061952
C.製造業,25 塑膠製品製造業,,431600294,337997640,432831097,408389204,460923181,447371885,461071408,467903741,430369195,436288265,420079216,418214076
C.製造業,26 非金屬礦物製品製造業,261 陶瓷器及其製品製造,27930821,14114828,24886270,26966178,29380491,28628743,29523620,30192833,27350144,27996407,27419306,27956374
C.製造業,26 非金屬礦物製品製造業,262 玻璃及玻璃製品製造,221078438,190932769,222020349,214997342,230074586,220959610,223367016,229795396,221626193,226886233,219486437,222789235
C.製造業,26 非金屬礦物製品製造業,263 水泥及水泥製品製造,140602711,113309517,124325081,134041844,135893926,124569157,133023404,122717777,125938735,140223983,135929317,139836373
C.製造業,26 非金屬礦物製品製造業,264 耐火材料製造,4008824,2567546,4111275,3707712,4004713,3885559,3795958,3644548,3723697,3921692,3817834,3946079
C.製造業,26 非金屬礦物製品製造業,265 石材製品製造,15537232,9817791,14958984,14463057,15940427,15048481,15982096,16072374,14337557,15160724,15180167,15246737
C.製造業,26 非金屬礦物製品製造業,269 其他非金屬礦物製品製造,37079751,27051184,38203178,36813787,40092799,38366801,38287079,38109795,36577062,37832985,36756020,37428113
C.製造業,27 金屬基本工業,271 鋼鐵基本工業,978400937,775489330,1008824143,933809946,974724695,911853732,912105724,932742553,883513844,972982233,934734743,927846301
C.製造業,27 金屬基本工業,272 鋁基本工業,54807400,43257203,53349660,50961824,56170506,51121994,55890333,55342173,51610069,54705348,51454098,51360102
C.製造業,27 金屬基本工業,273 銅基本工業,39251045,33394898,40449559,38277847,42183268,40045544,40229248,40635007,38330830,39417736,37403881,36984735
C.製造業,27 金屬基本工業,279 其他非鐵金屬基本工業,9126414,6967917,9047926,8749082,10271275,10302037,10769311,10835773,10092518,10411838,9744051,8965615
C.製造業,28 金屬製品製造業,281 金屬手工具製造,24714874,18904215,24392738,23460149,26369714,26016611,27240988,27954430,25483335,25866630,24643533,24186960
C.製造業,28 金屬製品製造業,282 金屬模具製造,45492118,35820568,44027675,44033078,49397116,50419733,52471061,53389155,50328246,49230609,46090095,44540182
C.製造業,28 金屬製品製造業,283 金屬建築結構及組件製造,20128393,14922070,20248307,18991128,20620194,20016383,20610896,21229491,19845590,20506277,19468369,19128443
C.製造業,28 金屬製品製造業,284 鋁銅製品製造,63560726,48578831,64757097,52655234,67637284,65368025,68298842,69491065,63347359,66293516,62175291,60553175
C.製造業,28 金屬製品製造業,285 粉末冶金、表面及金屬熱處理業,97412653,72121072,97633594,92269149,101228880,97398401,100733633,101836385,94521079,97359683,94655706,93660703
C.製造業,28 金屬製品製造業,289 其他金屬製品製造,391700836,306052847,392214911,374667000,412173422,407154417,425181558,428391500,401909169,406098825,383899392,377280026
C.製造業,29 機械設備製造修配業,291 鍋爐及原動機製造修配,7985383,6040491,8417921,8215826,9724442,9402804,9807043,9665657,9129535,9373604,8931517,8538366
C.製造業,29 機械設備製造修配業,292 農業及園藝機械製造修配,2477181,1831299,2476147,2342925,2775936,2779825,2867951,2954896,2742069,2674383,2444258,2355285
C.製造業,29 機械設備製造修配業,293 金屬加工用機械製造修配,51267213,38937878,50934031,49378681,56447070,56926725,58820555,60114691,56370876,55706932,53842052,53849332
C.製造業,29 機械設備製造修配業,294 專用生產機械製造修配,14506208,10808499,15063193,14535168,17332398,17162947,18306649,18133395,16878323,16564211,15392851,14856443
C.製造業,29 機械設備製造修配業,295 建築及礦業機械設備製造修配,2682194,1953138,2705267,2509247,2830700,2516129,2822303,2927518,2697978,2658164,2578697,2217606
C.製造業,29 機械設備製造修配業,296 事務機器製造,1629593,1282619,1670225,1534329,1738448,1746893,1831870,1910464,1174382,1087982,1023066,962410
C.製造業,29 機械設備製造修配業,297 污染防治設備製造修配,5506773,4053640,5443436,5034676,5484406,5272148,5692519,5639356,5203255,5336598,5176565,5265076
C.製造業,29 機械設備製造修配業,298 通用機械設備製造修配,4723795,3705004,4809005,4828909,5661994,5799248,6065931,6340413,5906514,5752854,5227374,5011671
C.製造業,29 機械設備製造修配業,299 其他機械製造修配,101944599,76194974,102626521,97827894,114645087,112962872,118270629,118730714,109812387,107742446,101489364,96471548
C.製造業,31 電力及電子機械器材製造修配業,311 電力機械器材製造修配,68873112,51773030,69693268,65862014,74136473,65541641,76176379,74538253,65191377,65517022,65777791,64972408
C.製造業,31 電力及電子機械器材製造修配業,312 家用電器製造,27249473,22835760,28118439,27682987,31698365,30626120,32014950,30891421,29350087,28472249,26982018,25633535
C.製造業,31 電力及電子機械器材製造修配業,313 照明設備製造,9214441,7753292,9142476,8547362,10007461,10678996,11527773,11204454,10870480,10304812,9769251,8686319
C.製造業,31 電力及電子機械器材製造修配業,314 資料儲存及處理設備製造,398111217,351677782,398710919,390884766,415278638,405025140,427542436,425445981,410554485,409642563,395688923,400867302
C.製造業,31 電力及電子機械器材製造修配業,315 視聽電子產品製造,34089517,29650261,35727731,35516768,39704240,37486591,39887143,40013350,36220849,34774239,33670613,28305884
C.製造業,31 電力及電子機械器材製造修配業,316 通信機械器材製造,72198023,60296722,74874377,73508062,80852641,77126024,81623086,82689172,77495683,74274742,72464485,68368584
C.製造業,31 電力及電子機械器材製造修配業,317 電子零組件製造,2861498848,2521173700,2929993820,2890707751,3130483651,3054477204,3189523917,3211136428,3062128620,3053520106,2939667802,2937811037
C.製造業,31 電力及電子機械器材製造修配業,318 電池製造,36886875,29853525,36907592,34905151,38811411,34257332,35429106,35970080,32797599,31846100,29549867,28842552
C.製造業,31 電力及電子機械器材製造修配業,319 其他電力及電子機械器材製造修配,504674359,444102180,510336902,499780492,536568734,517840724,540041277,541400479,513016405,498235671,476598365,481511818
C.製造業,32 運輸工具製造修配業,321 船舶及其零件製造修配,19778572,16167898,19900977,19613382,21629891,20959000,21492524,22570580,20905231,21781302,20459156,20962653
C.製造業,32 運輸工具製造修配業,322 鐵路車輛及其零件製造修配,1980029,1567797,1965892,1912298,2382996,2431380,2538103,2652247,2362804,2284376,2183051,2183303
C.製造業,32 運輸工具製造修配業,323 汽車及其零件製造,110005880,79276762,112586318,102589836,123247614,117204828,123036642,116766685,109091768,111190684,105265191,100201942
C.製造業,32 運輸工具製造修配業,324 機車及其零件製造,15227825,10926059,16950723,15221947,18626946,17598426,18456139,18152854,16621450,16529923,15133096,11947800
C.製造業,32 運輸工具製造修配業,325 自行車及其零件製造,12686960,9387405,12501382,11242050,13779107,13500249,14066190,14347091,12859754,13070111,12823143,11983341
C.製造業,32 運輸工具製造修配業,326 航空器及其零件製造修配,26403301,20343574,27632244,26074983,32166071,30989040,33966266,34255811,31651418,30612016,28682292,26895616
