行業別大類,行業別中類,行業別小類,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
C.製造業,23 非金屬礦物製品製造業,231 玻璃及其製品製造業,236245215,222581924,241451614,233094179,244101494,238632354,251129375,250370097,242457342,245444950,233882924,235056848
C.製造業,23 非金屬礦物製品製造業,232 耐火、黏土建材及其他陶瓷製品製造業,24365397,24606365,33946031,33993453,34068101,32808150,35342202,33518249,33584024,33298503,32349271,35251660
C.製造業,23 非金屬礦物製品製造業,233 水泥及其製品製造業,127510444,133767597,143647779,131386462,144267236,139347505,134749610,140123569,127475727,137764724,140588061,156625082
C.製造業,23 非金屬礦物製品製造業,234 石材製品製造業,7547701,9467860,10194055,9742394,9629308,9239166,9940713,9349301,9542474,9124706,9565721,10010174
C.製造業,23 非金屬礦物製品製造業,239 其他非金屬礦物製品製造業,33607621,35926076,40913720,38655165,39732469,39646826,41976650,39282933,38475675,39359153,40111566,41003390
C.製造業,24 基本金屬製造業,241 鋼鐵製造業,857987309,961142259,1021465471,917879718,917840040,866781680,819729974,914742369,890092017,942594807,953144909,1007595714
C.製造業,24 基本金屬製造業,242 鋁製造業,53980340,61415622,67165561,61615352,60501692,60934081,69753872,69222372,71033655,68524299,70832856,76059992
C.製造業,24 基本金屬製造業,243 銅製造業,91527971,89758420,97616101,91115054,96534788,94915177,99053645,97605369,96811758,91799831,81655191,97346542
C.製造業,24 基本金屬製造業,249 其他基本金屬製造業,22120909,25955283,28965140,26625270,26886085,26280320,29277635,28954891,28983809,27593462,27220132,28359929
C.製造業,25 金屬製品製造業,251 金屬刀具、手工具及模具製造業,72155573,78462054,85339635,84476939,84000177,87642211,98209158,93088272,100031489,90097233,89888042,92706048
C.製造業,25 金屬製品製造業,252 金屬結構及建築組件製造業,62036860,55885126,75760862,70738503,68536440,61892540,71097612,69434461,67886511,64559873,64583963,69133657
C.製造業,25 金屬製品製造業,253 金屬容器製造業,10364020,12421408,13415950,12461307,12642111,13156535,14852560,14640203,14694879,12848086,12206763,12621937
C.製造業,25 金屬製品製造業,254 金屬加工處理業,142556025,164608065,180658999,168988815,166185413,163507710,182269576,178791959,190474892,180947784,187675775,200819513
C.製造業,25 金屬製品製造業,259 其他金屬製品製造業,131650800,152619640,165570934,156481567,153021986,155841086,172450873,167010786,180575794,175286802,180899257,189628554
C.製造業,26 電子零組件製造業,261 半導體製造業,2307116761,2204671387,2414644691,2371254029,2580618659,2556670801,2682846692,2690794761,2594052208,2629913973,2532765626,2512466479
C.製造業,26 電子零組件製造業,262 被動電子元件製造業,143450386,138757323,149600748,150558426,165428340,165516965,173822766,175022553,168419535,165546071,152032259,155937957
C.製造業,26 電子零組件製造業,263 印刷電路板製造業,256652180,266271520,287602121,278329540,293301191,287477209,308055303,311046214,302348384,300357433,290713635,294562577
C.製造業,26 電子零組件製造業,264 光電材料及元件製造業,924867194,880535854,945873107,921176897,991940908,983225333,1038460126,1035565513,987927030,993041080,948157062,953144371
C.製造業,26 電子零組件製造業,269 其他電子零組件製造業,271971360,267118295,294611595,295507611,317308794,320775880,336597943,336586092,329808944,320782775,311645181,315618898
C.製造業,27 電腦、電子產品及光學製品製造業,271 電腦及其週邊設備製造業,39745530,41352646,45634418,44772484,50956445,53047883,58567485,56253006,55564211,49848334,48357681,47161212
C.製造業,27 電腦、電子產品及光學製品製造業,272 通訊傳播設備製造業,21434993,22205702,24716344,23783645,27241512,28933078,31683619,27649557,27781073,24811468,24042552,23194561
C.製造業,27 電腦、電子產品及光學製品製造業,273 視聽電子產品製造業,5920978,6117497,6805798,6395222,7441446,8038141,9049359,8564456,8485102,7503997,7222098,7051013
C.製造業,27 電腦、電子產品及光學製品製造業,274 資料儲存媒體製造業,18981691,19163620,20841175,18990913,19402317,19307984,20005291,20680338,21074579,20165737,19693982,19465170
C.製造業,27 電腦、電子產品及光學製品製造業,275 量測、導航、控制設備及鐘錶製造業,13574633,13730022,15223640,15137435,17057111,18041577,19263935,18365098,18100460,16904868,16140236,15888181
C.製造業,27 電腦、電子產品及光學製品製造業,276 輻射及電子醫學設備製造業,940488,1098634,1228079,1198309,1334162,1322039,1490746,1421064,1488269,1261843,1256909,1223669
C.製造業,27 電腦、電子產品及光學製品製造業,277 光學儀器及設備製造業,57975921,58999041,63061087,60332388,61817666,64652891,70884764,71331025,72669159,71337391,68872890,69425886
C.製造業,28 電力設備及配備製造業,281 發電、輸電及配電機械製造業,15598739,17610376,19652886,18901153,20820833,21288169,23323440,22384677,22734242,20788312,20343477,20077225
C.製造業,28 電力設備及配備製造業,282 電池製造業,21835435,23393944,25069361,18914723,20910229,19336337,21850720,22100299,22178525,21021209,21086679,21365313
C.製造業,28 電力設備及配備製造業,283 電線及配線器材製造業,34531162,40322796,43274745,39807581,42063236,42262925,46492009,44778868,44533453,41126735,41797158,42371096
C.製造業,28 電力設備及配備製造業,284 照明設備及配備製造業,4724274,5040362,5379283,5052769,5413022,5694945,6482787,6119880,6487982,5909099,5681834,5766023
C.製造業,28 電力設備及配備製造業,285 家用電器製造業,12939640,13555346,15102053,15096257,16364053,17364301,19325333,17253618,18528492,16751943,16554771,16312084
C.製造業,28 電力設備及配備製造業,289 其他電力設備及配備製造業,94163334,91393781,99134515,95193273,102075839,101485422,106452163,104406289,101472272,100823962,97407047,98580324
C.製造業,29 機械設備製造業,291 金屬加工用機械設備製造業,35210563,38398506,41687490,40628894,42516726,45127063,50284899,47800430,50225182,45229340,44376174,45649287
C.製造業,29 機械設備製造業,292 其他專用機械設備製造業,38267787,40390723,44170903,39486764,43899833,46804097,52205891,52325094,53274537,48703145,47165244,46766195
C.製造業,29 機械設備製造業,293 通用機械設備製造業,75634867,83919393,93014192,91279828,98467013,101664475,113046874,106556494,109669680,92549271,92018284,93283071
C.製造業,30 汽車及其零件製造業,301 汽車製造業,9848249,9766355,11210703,10252811,11889247,12857770,14734247,11966918,13197865,13404294,13908520,13561345
C.製造業,30 汽車及其零件製造業,302 車體製造業,1346275,1313831,1391585,1467210,1481599,1562540,1770401,1602185,1817533,1597736,1634418,1741918
C.製造業,30 汽車及其零件製造業,303 汽車零件製造業,92247698,103902800,113574856,96129612,93799637,99527060,116670040,114364720,120149795,115171099,115747796,118832196
C.製造業,31 其他運輸工具及其零件製造業,311 船舶及浮動設施製造業,9614675,9971987,10536091,10207021,10899230,11775824,12823212,11904162,11872213,11365362,10274870,10387422
C.製造業,31 其他運輸工具及其零件製造業,312 機車及其零件製造業,17508167,19829657,22510786,20878557,21649184,22903211,25902017,25759512,26658100,24185962,24764890,24511649
C.製造業,31 其他運輸工具及其零件製造業,313 自行車及其零件製造業,25775711,28512489,31121911,26899239,29105023,33278433,38962287,38015881,39197190,36781792,36484518,37391285
C.製造業,31 其他運輸工具及其零件製造業,319 未分類其他運輸工具及其零件製造業,22200305,24263041,27201457,24144498,25712789,26368103,29717039,25886152,25922323,21397707,22983219,22346220
C.製造業,32 家具製造業,321 非金屬家具製造業,6197092,6668060,7201289,6730753,6436075,7040684,8009536,7531528,8105402,7465068,7707203,8089473
C.製造業,32 家具製造業,322 金屬家具製造業,5419144,5734853,6064278,5811492,5970697,6440671,7454010,7143790,7590119,6773729,6605675,6650546
C.製造業,33 其他製造業,331 育樂用品製造業,18888476,21010292,22451850,19334843,20557992,23356399,28129914,27487479,28763718,26656118,26033685,26182463
C.製造業,33 其他製造業,332 醫療器材及用品製造業,34241783,37550250,41076298,40470871,43552617,43959062,47020944,44886019,45458044,42031985,41834818,42352085
C.製造業,33 其他製造業,339 未分類其他製造業,16253010,18081660,19498671,17000151,16147933,16905311,19970145,19979605,21128557,19240169,18978493,19093638
C.製造業,34 產業用機械設備維修及安裝業, ,13822250,14772719,16881814,16132651,18038223,18724700,20822762,19337269,19108775,17550272,16935141,16564423
D.電力及燃氣供應業,35 電力及燃氣供應業,351 電力供應業,82166556,-7872739,11027846,10869789,10597399,8058111,10826488,11628253,10583607,8829778,7531655,8302406
D.電力及燃氣供應業,35 電力及燃氣供應業,352 氣體燃料供應業,54190116,58172799,58337032,54051432,34526919,34798731,36351530,36504950,34622089,35976511,39020003,35306012
D.電力及燃氣供應業,35 電力及燃氣供應業,353 蒸汽供應業,98343,182406,193037,183484,194214,149324,170003,213642,144567,193211,55758,59383
E.用水供應及污染整治業,36 用水供應業, ,105040006,103218107,106168604,104005081,106914458,104618032,111219522,104101537,105866293,107913957,106228852,110305041
E.用水供應及污染整治業,37 廢水及污水處理業, ,9226940,10249487,11653441,9753347,7032306,7787923,10241942,10052974,10041679,9929422,10106617,10269824
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,381 廢棄物清除業,1464581,1644138,2019252,4002064,7140281,4739797,2258782,2222687,2128818,2721943,2827302,2279805
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,382 廢棄物處理業,4842806,5636409,5554746,5771152,5770943,6022346,6500027,6007016,5892392,8199740,7010675,6883734
E.用水供應及污染整治業,38 廢棄物清除、處理及資源回收處理業,383 資源回收處理業,11614810,12604224,13987716,15375765,15874101,15053386,16162450,14894726,15781673,15819195,16268055,16261467
E.用水供應及污染整治業,39 污染整治業, ,581071,610474,623363,562159,589927,642942,700588,684975,712771,688681,703473,717991
F.營建工程業,41 建築工程業, ,29287593,31759471,30241273,33268630,33945419,37620365,44227105,40684018,46342490,39294023,38783492,37478502
F.營建工程業,42 土木工程業,421 道路工程業,6287793,6022714,6472443,6395239,7149624,7591222,8452128,7798992,7749655,7454257,6757024,7214667
F.營建工程業,42 土木工程業,422 公用事業設施工程業,10811388,10642933,12082206,11784132,12875877,12472028,13512018,12950545,12051179,12485166,11496953,12293907
F.營建工程業,42 土木工程業,429 其他土木工程業,855592,1166342,979037,1004480,1031379,1192781,1177220,1139595,1168823,1103843,1032633,1031220
F.營建工程業,43 專門營造業,431 整地、基礎及結構工程業,793533,905303,1153714,1492255,1628450,2089940,2264031,1841569,2118463,2023596,2440839,2264612
F.營建工程業,43 專門營造業,432 庭園景觀工程業,96296,102567,88500,100681,100832,112708,134107,122194,138186,118486,101403,102983
F.營建工程業,43 專門營造業,433 機電、管道及其他建築設備安裝業,2153862,2299178,2348813,2346956,3350160,3622796,3517562,3471541,3437956,3206171,3200030,2521315
F.營建工程業,43 專門營造業,434 建物完工裝修工程業,397938,439932,424408,433406,444549,487064,598457,511984,561418,521552,499785,450364
F.營建工程業,43 專門營造業,439 其他專門營造業,1597249,1680613,1704567,1669836,1771854,1953456,2034734,1816261,1803714,1490759,1431352,1370320
G.批發及零售業,45 批發業,451 商品批發經紀業,2983032,3083090,3295708,3207201,3772035,4313556,4900829,4641267,4597452,3845158,3275546,3034762
G.批發及零售業,45 批發業,452 綜合商品批發業,7408892,7512184,7651112,7807153,8975885,9870539,10914637,10073563,10080394,8886644,8339075,7692335
G.批發及零售業,45 批發業,453 農產原料及活動物批發業,7966116,8478981,8413960,8839827,9755544,10519475,11606117,10490965,10283165,8897381,8919177,8336150
G.批發及零售業,45 批發業,454 食品、飲料及菸草製品批發業,26745805,28557306,27436192,29286031,31602237,34213359,38372047,35362284,37004297,32652849,30480620,28972689
G.批發及零售業,45 批發業,455 布疋及服飾品批發業,3321038,3545627,3517647,3578023,3520547,4094844,4837362,4404260,4760430,3934129,3609961,3481519
G.批發及零售業,45 批發業,456 家用器具及用品批發業,4771681,5054634,5039459,5259640,5690700,6320170,7013902,6525670,7057142,6041511,5654758,5345194
G.批發及零售業,45 批發業,457 藥品、醫療用品及化粧品批發業,2737311,2985184,2950559,3171402,3449804,3936588,4508584,4102416,4321312,3649803,3395818,3141369
G.批發及零售業,45 批發業,458 文教育樂用品批發業,1350482,1363146,1409636,1562837,1731832,2048461,2436382,2307638,2446484,2015380,1806591,1606277
G.批發及零售業,45 批發業,461 建材批發業,9035896,9533968,9816698,10412292,9971953,10118999,11492983,10710693,11583233,10631883,10479127,10731844
G.批發及零售業,45 批發業,462 化學原材料及其製品批發業,5119599,5131189,5266201,5579650,5554508,5412705,6383772,5701357,6203731,5565761,5385372,5719045
G.批發及零售業,45 批發業,463 燃料及相關產品批發業,2316141,2137813,2249347,2148384,2422337,2599533,2768461,2648715,2616016,2532895,2425341,2477033
G.批發及零售業,45 批發業,464 機械器具批發業,7215222,7604082,7713437,7997514,8412491,9560374,10954511,10018362,10651540,8960424,8230320,8094818
G.批發及零售業,45 批發業,465 汽機車及其零配件、用品批發業,3241501,3524254,3715158,3815438,4005442,4670737,5440531,5073561,5320261,4538511,4240307,3950013
G.批發及零售業,45 批發業,469 其他專賣批發業,4524021,4674292,4609612,4671053,3985497,4331634,4916698,4537886,4961196,4544277,4279610,4348308
G.批發及零售業,47 零售業,471 綜合商品零售業,262763058,256899031,262548340,261502909,298775238,321209589,355111059,344064113,336999439,312055109,289365942,271271412
G.批發及零售業,47 零售業,472 食品、飲料及菸草製品零售業,27106496,29158612,26780984,29411062,31497912,35431885,40692565,37017646,40408613,35293864,32047947,29957787
G.批發及零售業,47 零售業,473 布疋及服飾品零售業,9480113,10478320,9453701,10546458,10980933,13404521,15898417,14630384,15943206,13302120,11785485,10628294
G.批發及零售業,47 零售業,474 家用器具及用品零售業,8384199,8706735,8443494,9074549,10084794,11743471,13713075,12555726,13058349,11209189,10096513,9069338
G.批發及零售業,47 零售業,475 藥品、醫療用品及化粧品零售業,5647416,6411603,5711331,6462025,6697607,7789980,9486767,8510894,9450941,7870275,7054644,6443432
G.批發及零售業,47 零售業,476 文教育樂用品零售業,2408397,2580454,2395248,2711802,2967772,3614522,4347915,4063434,4449533,3739325,3295565,2910942
G.批發及零售業,47 零售業,481 建材零售業,1155685,1172954,1254036,1317892,1548315,1730820,1892427,1835057,1800234,1575036,1386162,1281479
G.批發及零售業,47 零售業,482 燃料及相關產品零售業,6441888,7257056,6607366,6871075,7041535,7214426,8151998,7506981,7914627,7435960,7292690,7069519
G.批發及零售業,47 零售業,483 資訊及通訊設備零售業,7338518,7966449,7449792,8442024,9174179,10690643,12321179,11252459,12123582,10253677,9366311,8615065
G.批發及零售業,47 零售業,484 汽機車及其零配件、用品零售業,8127395,8572793,8615631,9585721,11068028,13318239,16030191,14497787,15236493,12642502,11235516,10088876
G.批發及零售業,47 零售業,485 其他專賣零售業,4563491,4891187,4620780,5025295,5381111,6021073,6991003,6351593,6893555,6076648,5574358,5196423
G.批發及零售業,47 零售業,486 零售攤販,125947,149929,134617,148049,137308,160650,198676,197612,219334,206449,203841,214881
G.批發及零售業,47 零售業,487 其他非店面零售業,1432368,1457768,1524256,1568180,1664727,1838276,2074687,1743511,1788868,1591066,1468371,1423056
H.運輸及倉儲業,49 陸上運輸業,491 鐵路運輸業,111984398,100057342,107236466,105765278,113502058,115760482,121936519,122722309,118013335,118171417,108940923,107116844
H.運輸及倉儲業,49 陸上運輸業,492 大眾捷運系統運輸業,80584728,75286836,82592469,79304863,92734729,94573838,101066378,99815259,95925479,90978734,86930328,83704619
H.運輸及倉儲業,49 陸上運輸業,493 汽車客運業,2128778,2258715,2243529,2404163,2585440,2865604,3374240,3043953,3170248,2788037,2540352,2419731
H.運輸及倉儲業,49 陸上運輸業,494 汽車貨運業,4189006,4068086,4439644,4270276,5122271,5811426,6634434,6289796,6169435,5400810,4924552,4508782
H.運輸及倉儲業,49 陸上運輸業,499 其他陸上運輸業,126399,133430,125089,120667,129564,141943,152916,149207,142258,146247,132896,145611
H.運輸及倉儲業,50 水上運輸業,501 海洋水運業,1355962,1367805,1354906,1315624,1461660,1567235,1754676,1620588,1593189,1480734,1453364,1362702
H.運輸及倉儲業,50 水上運輸業,502 內河及湖泊水運業,0,0,0,0,11240,25160,26260,24400,23880,23500,18560,17980
H.運輸及倉儲業,51 航空運輸業,,5665118,5258163,5224466,4386402,5028572,5799349,6431437,6339411,5882611,5228089,4943478,4616723
H.運輸及倉儲業,52 運輸輔助業,521 報關業,1275978,1336233,1495630,1407171,1775784,2026997,2353785,2165301,2101054,1690382,1601769,1511203
H.運輸及倉儲業,52 運輸輔助業,522 船務代理業,104522,99505,101200,126333,147994,202108,263671,232949,211853,146615,112116,110210
H.運輸及倉儲業,52 運輸輔助業,523 貨運承攬業,1979550,1973819,2078932,2218961,2653974,3074059,3451182,3291162,3298540,2777274,2411789,2293068
H.運輸及倉儲業,52 運輸輔助業,524 陸上運輸輔助業,10000183,10403615,10608155,10491539,12550206,13337719,14297652,13689452,13779354,11972024,11318220,9910037
H.運輸及倉儲業,52 運輸輔助業,525 水上運輸輔助業,14849647,13639420,15377921,14651509,17155354,17349430,17943326,16863022,16529536,16627263,15979545,15822030
H.運輸及倉儲業,52 運輸輔助業,526 航空運輸輔助業,26075984,24324986,25398746,21331871,24535618,26608632,29480412,28591324,27102835,23995201,22446268,20879487
H.運輸及倉儲業,52 運輸輔助業,529 其他運輸輔助業,4579031,4324788,4995983,4947986,6222783,6979097,7635596,7423292,7031147,6122104,5562088,5163783
H.運輸及倉儲業,53 倉儲業, ,56211595,55803291,61888477,61919649,67660778,74076329,82415001,77661169,79475513,71802713,67651626,66626009
H.運輸及倉儲業,54 郵政及快遞業,541 郵政業,2475158,2452466,2891650,2890840,3942359,4490497,5087367,4723567,4729049,3777713,3422293,2940836
H.運輸及倉儲業,54 郵政及快遞業,542 快遞業,3486118,3486112,3636775,3840110,4473133,5021911,5525156,5251428,5230023,4588433,4261178,3947730
I.運輸及倉儲業,55 住宿業,551 短期住宿業,149159481,141078454,134374729,129120846,153375156,181146605,212417353,209523107,203632448,184390885,167138658,154589172
I.運輸及倉儲業,55 住宿業,559 其他住宿業,486924,553212,491365,497258,609912,722664,917591,887744,1022766,896965,786053,737100
I.運輸及倉儲業,56 餐飲業,561 餐食業,77973548,86775964,75356585,80509379,86353044,103278244,123176192,112750182,123034427,104394675,95329648,87595099
I.運輸及倉儲業,56 餐飲業,562 外燴及團膳承包業,4773718,4408921,4182335,3997703,4463089,4836061,5360234,5031580,5308329,4834767,4524909,4352153
I.運輸及倉儲業,56 餐飲業,563 飲料業,4203651,4745567,4194762,4678627,4831501,5654858,6934949,6221339,6840202,5865624,5375664,4927275
J.出版、影音製作、傳播及資通訊服務業,58 出版業,581 新聞、雜誌、期刊、書籍及其他出版業,3867048,3832032,4115517,3955736,4688857,4934479,5520211,5650812,5597192,4980095,4722546,4516612
J.出版、影音製作、傳播及資通訊服務業,58 出版業,582 軟體出版業,287926,323109,292166,308588,316235,349147,376323,338911,381501,321123,310639,288080
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,591 影片及電視節目業,7473560,7206935,7549408,7012652,7971569,8781910,9804035,9630103,9294468,8264588,7895009,7339074
J.出版、影音製作、傳播及資通訊服務業,59 影片及電視節目業；聲音錄製及音樂發行業,592 聲音錄製及音樂發行業,125896,122862,138608,138009,157605,184033,214423,196661,213743,179784,175204,156573
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,601 廣播業,3941239,4219983,4039308,4175624,4401078,4565640,5015137,4601767,4753034,4243513,4200553,4231035
J.出版、影音製作、傳播及資通訊服務業,60 廣播、電視節目編排及傳播業,602 電視節目編排及傳播業,8501876,8849693,8947882,9098874,9765936,10285892,11147020,10441122,10563162,9606807,9288275,9114959
J.出版、影音製作、傳播及資通訊服務業,61 電信業,,110928442,111361208,114179487,114275140,122067292,124590958,133044010,127431340,126987871,120760612,115411025,113493566
J.出版、影音製作、傳播及資通訊服務業,62 電腦程式設計、諮詢及相關服務業, ,4384753,4614397,4740571,4819241,5217807,5700064,6449770,5900590,6035641,5215286,5014074,4862962
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,631 入口網站經營、資料處理、主機及網站代管服務業,50048955,46928963,50791755,49800209,51532006,51879091,54047657,53807404,52645997,53767331,52631551,53604778
J.出版、影音製作、傳播及資通訊服務業,63 資訊服務業,639 其他資訊服務業,378559,746058,842555,822940,874930,930206,1028031,969900,1009412,936117,843556,787510
K.金融及保險業,64 金融服務業,641 貨幣中介業,43775471,44926624,47278963,48033833,56020992,64368211,72024366,66864535,68345478,57368667,53528990,49322089
K.金融及保險業,64 金融服務業,642 控股業,1021684,1044868,1160281,1142376,1392197,1650001,1842322,1730313,1643661,1322352,1274685,1184538
K.金融及保險業,64 金融服務業,643 信託、基金及類似金融實體,712434,717314,764147,743510,841910,927499,1055860,983028,972482,835889,800573,765879
K.金融及保險業,64 金融服務業,649 其他金融服務業,1368233,1429588,1443230,1512923,1718001,1922333,2231727,2073896,2125256,1794678,1614890,1522031
K.金融及保險業,65 保險業,651 人身保險業,22000157,22391858,24748160,23799059,28163233,30913909,33675418,31676262,31151439,26907113,26431219,24669755
K.金融及保險業,65 保險業,652 財產保險業,2013578,2094992,2246527,2275930,2559142,2929946,3275079,3123084,3163258,2711734,2688647,2518391
K.金融及保險業,65 保險業,653 再保險業,0,0,0,0,0,0,0,0,0,120,0,0
